playtime ee_desired_x ee_desired_y ee_desired_z ee_current_x ee_current_y ee_current_z obstacle_x obstacle_y obstacle_z distance_norm q_joint_1 q_joint_2 q_joint_3 q_joint_4 q_joint_5 q_joint_6 q_joint_7
17.106 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259007 -0.846553 -0.0105107 -2.57516 -0.00733258 1.74785 -0.0106909
17.107 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259007 -0.846553 -0.0105107 -2.57516 -0.00733257 1.74785 -0.0106927
17.108 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259007 -0.846553 -0.0105107 -2.57516 -0.00733255 1.74785 -0.0106945
17.109 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259007 -0.846553 -0.0105107 -2.57516 -0.00733254 1.74785 -0.0106963
17.11 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259007 -0.846553 -0.0105107 -2.57516 -0.00733252 1.74785 -0.0106982
17.111 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259007 -0.846553 -0.0105107 -2.57516 -0.00733251 1.74785 -0.0107
17.112 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259007 -0.846553 -0.0105107 -2.57516 -0.0073325 1.74785 -0.0107018
17.113 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259007 -0.846553 -0.0105107 -2.57516 -0.00733248 1.74785 -0.0107036
17.114 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259007 -0.846553 -0.0105107 -2.57516 -0.00733247 1.74785 -0.0107055
17.115 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259007 -0.846553 -0.0105107 -2.57516 -0.00733245 1.74785 -0.0107073
17.116 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259007 -0.846553 -0.0105107 -2.57516 -0.00733244 1.74785 -0.0107091
17.117 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259007 -0.846553 -0.0105107 -2.57516 -0.00733242 1.74785 -0.0107109
17.118 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259007 -0.846553 -0.0105107 -2.57516 -0.00733241 1.74785 -0.0107128
17.119 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259007 -0.846553 -0.0105107 -2.57516 -0.0073324 1.74785 -0.0107146
17.12 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259007 -0.846553 -0.0105107 -2.57516 -0.00733238 1.74785 -0.0107164
17.121 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259007 -0.846553 -0.0105107 -2.57516 -0.00733237 1.74785 -0.0107182
17.122 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259007 -0.846553 -0.0105107 -2.57516 -0.00733235 1.74785 -0.01072
17.123 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259007 -0.846553 -0.0105107 -2.57516 -0.00733234 1.74785 -0.0107219
17.124 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259008 -0.846553 -0.0105107 -2.57516 -0.00733232 1.74785 -0.0107237
17.125 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259008 -0.846553 -0.0105107 -2.57516 -0.00733231 1.74785 -0.0107255
17.126 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259008 -0.846553 -0.0105107 -2.57516 -0.0073323 1.74785 -0.0107273
17.127 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259008 -0.846553 -0.0105107 -2.57516 -0.00733228 1.74785 -0.0107292
17.128 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259008 -0.846553 -0.0105107 -2.57516 -0.00733227 1.74785 -0.010731
17.129 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259008 -0.846553 -0.0105107 -2.57516 -0.00733225 1.74785 -0.0107328
17.13 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259008 -0.846553 -0.0105107 -2.57516 -0.00733224 1.74785 -0.0107346
17.131 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259008 -0.846553 -0.0105107 -2.57516 -0.00733222 1.74785 -0.0107364
17.132 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259008 -0.846553 -0.0105107 -2.57516 -0.00733221 1.74785 -0.0107383
17.133 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259008 -0.846553 -0.0105107 -2.57516 -0.0073322 1.74785 -0.0107401
17.134 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259008 -0.846553 -0.0105107 -2.57516 -0.00733218 1.74785 -0.0107419
17.135 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259008 -0.846553 -0.0105107 -2.57516 -0.00733217 1.74785 -0.0107437
17.136 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259008 -0.846553 -0.0105107 -2.57516 -0.00733215 1.74785 -0.0107455
17.137 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259008 -0.846553 -0.0105107 -2.57516 -0.00733214 1.74785 -0.0107474
17.138 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259008 -0.846553 -0.0105107 -2.57516 -0.00733212 1.74785 -0.0107492
17.139 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259008 -0.846553 -0.0105107 -2.57516 -0.00733211 1.74785 -0.010751
17.14 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259008 -0.846553 -0.0105107 -2.57516 -0.0073321 1.74785 -0.0107528
17.141 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259008 -0.846553 -0.0105107 -2.57516 -0.00733208 1.74785 -0.0107546
17.142 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259008 -0.846553 -0.0105107 -2.57516 -0.00733207 1.74785 -0.0107565
17.143 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259008 -0.846553 -0.0105107 -2.57516 -0.00733205 1.74785 -0.0107583
17.144 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259008 -0.846553 -0.0105107 -2.57516 -0.00733204 1.74785 -0.0107601
17.145 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259008 -0.846553 -0.0105107 -2.57516 -0.00733202 1.74785 -0.0107619
17.146 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259008 -0.846553 -0.0105107 -2.57516 -0.00733201 1.74785 -0.0107637
17.147 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259008 -0.846553 -0.0105107 -2.57516 -0.007332 1.74785 -0.0107656
17.148 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259008 -0.846553 -0.0105107 -2.57516 -0.00733198 1.74785 -0.0107674
17.149 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259009 -0.846553 -0.0105107 -2.57516 -0.00733197 1.74785 -0.0107692
17.15 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259009 -0.846553 -0.0105107 -2.57516 -0.00733195 1.74785 -0.010771
17.151 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259009 -0.846553 -0.0105107 -2.57516 -0.00733194 1.74785 -0.0107728
17.152 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259009 -0.846553 -0.0105107 -2.57516 -0.00733192 1.74785 -0.0107747
17.153 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259009 -0.846553 -0.0105107 -2.57516 -0.00733191 1.74785 -0.0107765
17.154 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259009 -0.846553 -0.0105107 -2.57516 -0.0073319 1.74785 -0.0107783
17.155 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259009 -0.846553 -0.0105107 -2.57516 -0.00733188 1.74785 -0.0107801
17.156 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259009 -0.846553 -0.0105107 -2.57516 -0.00733187 1.74785 -0.0107819
17.157 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259009 -0.846553 -0.0105107 -2.57516 -0.00733185 1.74785 -0.0107838
17.158 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259009 -0.846553 -0.0105107 -2.57516 -0.00733184 1.74785 -0.0107856
17.159 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259009 -0.846553 -0.0105107 -2.57516 -0.00733182 1.74785 -0.0107874
17.16 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259009 -0.846553 -0.0105107 -2.57516 -0.00733181 1.74785 -0.0107892
17.161 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259009 -0.846553 -0.0105107 -2.57516 -0.0073318 1.74785 -0.010791
17.162 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259009 -0.846553 -0.0105107 -2.57516 -0.00733178 1.74785 -0.0107929
17.163 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259009 -0.846553 -0.0105107 -2.57516 -0.00733177 1.74785 -0.0107947
17.164 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259009 -0.846553 -0.0105107 -2.57516 -0.00733175 1.74785 -0.0107965
17.165 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259009 -0.846553 -0.0105107 -2.57516 -0.00733174 1.74785 -0.0107983
17.166 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259009 -0.846553 -0.0105107 -2.57516 -0.00733172 1.74785 -0.0108001
17.167 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259009 -0.846553 -0.0105107 -2.57516 -0.00733171 1.74785 -0.010802
17.168 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259009 -0.846553 -0.0105108 -2.57516 -0.0073317 1.74785 -0.0108038
17.169 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259009 -0.846553 -0.0105108 -2.57516 -0.00733168 1.74785 -0.0108056
17.17 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259009 -0.846553 -0.0105108 -2.57516 -0.00733167 1.74785 -0.0108074
17.171 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259009 -0.846553 -0.0105108 -2.57516 -0.00733165 1.74785 -0.0108092
17.172 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259009 -0.846553 -0.0105108 -2.57516 -0.00733164 1.74785 -0.010811
17.173 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259009 -0.846553 -0.0105108 -2.57516 -0.00733162 1.74785 -0.0108129
17.174 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.025901 -0.846553 -0.0105108 -2.57516 -0.00733161 1.74785 -0.0108147
17.175 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.025901 -0.846553 -0.0105108 -2.57516 -0.0073316 1.74785 -0.0108165
17.176 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.025901 -0.846553 -0.0105108 -2.57516 -0.00733158 1.74785 -0.0108183
17.177 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.025901 -0.846553 -0.0105108 -2.57516 -0.00733157 1.74785 -0.0108201
17.178 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.025901 -0.846553 -0.0105108 -2.57516 -0.00733155 1.74785 -0.010822
17.179 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.025901 -0.846553 -0.0105108 -2.57516 -0.00733154 1.74785 -0.0108238
17.18 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.025901 -0.846553 -0.0105108 -2.57516 -0.00733152 1.74785 -0.0108256
17.181 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.025901 -0.846553 -0.0105108 -2.57516 -0.00733151 1.74785 -0.0108274
17.182 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.025901 -0.846553 -0.0105108 -2.57516 -0.0073315 1.74785 -0.0108292
17.183 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.025901 -0.846553 -0.0105108 -2.57516 -0.00733148 1.74785 -0.010831
17.184 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.025901 -0.846553 -0.0105108 -2.57516 -0.00733147 1.74785 -0.0108329
17.185 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.025901 -0.846553 -0.0105108 -2.57516 -0.00733145 1.74785 -0.0108347
17.186 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.025901 -0.846553 -0.0105108 -2.57516 -0.00733144 1.74785 -0.0108365
17.187 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.025901 -0.846553 -0.0105108 -2.57516 -0.00733142 1.74785 -0.0108383
17.188 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.025901 -0.846553 -0.0105108 -2.57516 -0.00733141 1.74785 -0.0108401
17.189 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.025901 -0.846553 -0.0105108 -2.57516 -0.0073314 1.74785 -0.0108419
17.19 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.025901 -0.846553 -0.0105108 -2.57516 -0.00733138 1.74785 -0.0108438
17.191 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.025901 -0.846553 -0.0105108 -2.57516 -0.00733137 1.74785 -0.0108456
17.192 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.025901 -0.846553 -0.0105108 -2.57516 -0.00733135 1.74785 -0.0108474
17.193 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.025901 -0.846553 -0.0105108 -2.57516 -0.00733134 1.74785 -0.0108492
17.194 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.025901 -0.846553 -0.0105108 -2.57516 -0.00733133 1.74785 -0.010851
17.195 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.025901 -0.846553 -0.0105108 -2.57516 -0.00733131 1.74785 -0.0108528
17.196 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.025901 -0.846553 -0.0105108 -2.57516 -0.0073313 1.74785 -0.0108547
17.197 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.025901 -0.846553 -0.0105108 -2.57516 -0.00733128 1.74785 -0.0108565
17.198 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.025901 -0.846553 -0.0105108 -2.57516 -0.00733127 1.74785 -0.0108583
17.199 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259011 -0.846553 -0.0105108 -2.57516 -0.00733125 1.74785 -0.0108601
17.2 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259011 -0.846553 -0.0105108 -2.57516 -0.00733124 1.74785 -0.0108619
17.201 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259011 -0.846553 -0.0105108 -2.57516 -0.00733123 1.74785 -0.0108637
17.202 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259011 -0.846553 -0.0105108 -2.57516 -0.00733121 1.74785 -0.0108656
17.203 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259011 -0.846553 -0.0105108 -2.57516 -0.0073312 1.74785 -0.0108674
17.204 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259011 -0.846553 -0.0105108 -2.57516 -0.00733118 1.74785 -0.0108692
17.205 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259011 -0.846553 -0.0105108 -2.57516 -0.00733117 1.74785 -0.010871
17.206 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259011 -0.846553 -0.0105108 -2.57516 -0.00733115 1.74785 -0.0108728
17.207 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259011 -0.846553 -0.0105108 -2.57516 -0.00733114 1.74785 -0.0108746
17.208 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259011 -0.846553 -0.0105108 -2.57516 -0.00733113 1.74785 -0.0108764
17.209 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259011 -0.846553 -0.0105108 -2.57516 -0.00733111 1.74785 -0.0108783
17.21 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259011 -0.846553 -0.0105108 -2.57516 -0.0073311 1.74785 -0.0108801
17.211 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259011 -0.846553 -0.0105108 -2.57516 -0.00733108 1.74785 -0.0108819
17.212 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259011 -0.846553 -0.0105108 -2.57516 -0.00733107 1.74785 -0.0108837
17.213 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259011 -0.846553 -0.0105108 -2.57516 -0.00733105 1.74785 -0.0108855
17.214 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259011 -0.846553 -0.0105108 -2.57516 -0.00733104 1.74785 -0.0108873
17.215 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259011 -0.846553 -0.0105108 -2.57516 -0.00733103 1.74785 -0.0108891
17.216 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259011 -0.846553 -0.0105108 -2.57516 -0.00733101 1.74785 -0.010891
17.217 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259011 -0.846553 -0.0105108 -2.57516 -0.007331 1.74785 -0.0108928
17.218 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259011 -0.846553 -0.0105108 -2.57516 -0.00733098 1.74785 -0.0108946
17.219 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259011 -0.846553 -0.0105108 -2.57516 -0.00733097 1.74785 -0.0108964
17.22 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259011 -0.846553 -0.0105108 -2.57516 -0.00733095 1.74785 -0.0108982
17.221 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259011 -0.846553 -0.0105108 -2.57516 -0.00733094 1.74785 -0.0109
17.222 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259011 -0.846553 -0.0105108 -2.57516 -0.00733093 1.74785 -0.0109019
17.223 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259011 -0.846553 -0.0105108 -2.57516 -0.00733091 1.74785 -0.0109037
17.224 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259012 -0.846553 -0.0105108 -2.57516 -0.0073309 1.74785 -0.0109055
17.225 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259012 -0.846553 -0.0105108 -2.57516 -0.00733088 1.74785 -0.0109073
17.226 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259012 -0.846553 -0.0105108 -2.57516 -0.00733087 1.74785 -0.0109091
17.227 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259012 -0.846553 -0.0105108 -2.57516 -0.00733085 1.74785 -0.0109109
17.228 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259012 -0.846553 -0.0105108 -2.57516 -0.00733084 1.74785 -0.0109127
17.229 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259012 -0.846553 -0.0105108 -2.57516 -0.00733083 1.74785 -0.0109145
17.23 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259012 -0.846553 -0.0105108 -2.57516 -0.00733081 1.74785 -0.0109164
17.231 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259012 -0.846553 -0.0105108 -2.57516 -0.0073308 1.74785 -0.0109182
17.232 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259012 -0.846553 -0.0105108 -2.57516 -0.00733078 1.74785 -0.01092
17.233 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259012 -0.846553 -0.0105108 -2.57516 -0.00733077 1.74785 -0.0109218
17.234 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259012 -0.846553 -0.0105108 -2.57516 -0.00733075 1.74785 -0.0109236
17.235 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259012 -0.846553 -0.0105108 -2.57516 -0.00733074 1.74785 -0.0109254
17.236 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259012 -0.846553 -0.0105108 -2.57516 -0.00733073 1.74785 -0.0109272
17.237 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259012 -0.846553 -0.0105108 -2.57516 -0.00733071 1.74785 -0.0109291
17.238 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259012 -0.846553 -0.0105108 -2.57516 -0.0073307 1.74785 -0.0109309
17.239 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259012 -0.846553 -0.0105108 -2.57516 -0.00733068 1.74785 -0.0109327
17.24 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259012 -0.846553 -0.0105108 -2.57516 -0.00733067 1.74785 -0.0109345
17.241 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259012 -0.846553 -0.0105108 -2.57516 -0.00733065 1.74785 -0.0109363
17.242 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259012 -0.846553 -0.0105108 -2.57516 -0.00733064 1.74785 -0.0109381
17.243 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259012 -0.846553 -0.0105108 -2.57516 -0.00733063 1.74785 -0.0109399
17.244 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259012 -0.846553 -0.0105108 -2.57516 -0.00733061 1.74785 -0.0109417
17.245 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259012 -0.846553 -0.0105108 -2.57516 -0.0073306 1.74785 -0.0109436
17.246 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259012 -0.846553 -0.0105108 -2.57516 -0.00733058 1.74785 -0.0109454
17.247 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259012 -0.846553 -0.0105108 -2.57516 -0.00733057 1.74785 -0.0109472
17.248 0.3 -0.012 0.52 0.299987 -0.0119945 0.519987 0.15 -0.012 0.65 0.198494 -0.0259012 -0.846553 -0.0105108 -2.57516 -0.00733055 1.74785 -0.010949
