step,contact_force_x,contact_force_y,contact_force_z,contact_force_magnitude,fs_force_x_raw,fs_force_y_raw,fs_force_z_raw,fs_torque_x_raw,fs_torque_y_raw,fs_torque_z_raw,fs_force_x_raw2,fs_force_y_raw2,fs_force_z_raw2,fs_torque_x_raw2,fs_torque_y_raw2,fs_torque_z_raw2,link_data[joint2_force_x_raw],link_data[joint2_force_y_raw],link_data[joint2_force_z_raw],link_data[joint2_torque_x_raw],link_data[joint2_torque_y_raw],link_data[joint2_torque_z_raw],act_tor_j1,act_tor_j2,act_tor_j3,act_tor_j4,act_tor_j5,act_tor_j6,act_tor_j7,osc_torque_j1,osc_torque_j2,osc_torque_j3,osc_torque_j4,osc_torque_j5,osc_torque_j6,osc_torque_j7,joint_pos_j1,joint_vel_j1,joint_pos_j2,joint_vel_j2,joint_pos_j3,joint_vel_j3,joint_pos_j4,joint_vel_j4,joint_pos_j5,joint_vel_j5,joint_pos_j6,joint_vel_j6,joint_pos_j7,joint_vel_j7
105,0.0,0.0,0.0,0.0,-0.009600882418453693,0.011534428223967552,0.7789705991744995,5.5679618526482955e-05,0.007035030517727137,7.715420360909775e-05,-0.0018581304466351867,7.794634439051151e-05,0.0003474013356026262,-1.2573972526297439e-05,-0.00023787678219377995,-1.3755883628618903e-05,8.880207061767578,-1.3772575855255127,-2.246840715408325,0.15250954031944275,3.651756763458252,-0.6984737515449524,-0.698691189289093,3.663083791732788,-0.6690337657928467,-1.0480643510818481,-0.04610910266637802,-0.22945652902126312,0.0018870303174480796,"tensor(-0.7249, device='cuda:0')","tensor(3.6569, device='cuda:0')","tensor(-0.6861, device='cuda:0')","tensor(-1.0501, device='cuda:0')","tensor(-0.0446, device='cuda:0')","tensor(-0.2323, device='cuda:0')","tensor(0.0016, device='cuda:0')",0.2152196317911148,-0.012720032595098019,-0.4782736003398895,0.24885457754135132,0.0691254660487175,-0.04426899552345276,-2.5915186405181885,0.08775602281093597,-0.5755639672279358,-0.20300425589084625,2.8088533878326416,0.14487150311470032,1.554225206375122,0.1632724106311798
110,0.0,0.0,0.0,0.0,0.269901305437088,-0.4553847908973694,0.6312373876571655,0.01756209321320057,0.014099529944360256,0.0038101430982351303,-0.0022339490242302418,-9.062181925401092e-05,0.00037698508822359145,7.995316082087811e-06,-0.0002847468131221831,-2.108439730363898e-05,11.095223426818848,1.277677059173584,-0.09187646955251694,-0.31161078810691833,3.577660083770752,-0.10549843311309814,0.1267850399017334,3.5919907093048096,0.07317782938480377,-0.06810341775417328,0.021640310063958168,-0.061874181032180786,0.0015427839243784547,"tensor(-0.2081, device='cuda:0')","tensor(3.6790, device='cuda:0')","tensor(-0.2687, device='cuda:0')","tensor(-0.5235, device='cuda:0')","tensor(0.0096, device='cuda:0')","tensor(-0.1656, device='cuda:0')","tensor(0.0018, device='cuda:0')",0.2123587429523468,-0.043984465301036835,-0.47232943773269653,0.12309517711400986,0.06928716599941254,0.003025806974619627,-2.59028697013855,0.038468435406684875,-0.5828064680099487,-0.12411335855722427,2.8128821849823,0.11004697531461716,1.5597617626190186,0.10569053888320923
115,0.0,0.0,0.0,0.0,0.11998417228460312,-0.22993633151054382,0.713334321975708,0.009222849272191525,0.0089834900572896,0.0015334957279264927,-0.002080766251310706,0.00030840764520689845,0.0003800335107371211,-4.141940735280514e-05,-0.0002658877056092024,-1.1127036486868747e-05,10.099410057067871,-0.5266276597976685,-0.9597848653793335,0.12143698334693909,3.645648241043091,-0.23582541942596436,-0.23654913902282715,3.636167526245117,-0.2779063284397125,-0.4904000461101532,-0.000998426228761673,-0.15056926012039185,0.0010356424609199166,"tensor(-0.4403, device='cuda:0')","tensor(3.6655, device='cuda:0')","tensor(-0.4650, device='cuda:0')","tensor(-0.7373, device='cuda:0')","tensor(-0.0134, device='cuda:0')","tensor(-0.2012, device='cuda:0')","tensor(0.0015, device='cuda:0')",0.21100108325481415,-0.012017604894936085,-0.46732640266418457,0.13595403730869293,0.06895821541547775,-0.019323989748954773,-2.588792562484741,0.0510355643928051,-0.5879214406013489,-0.11306498944759369,2.816499710083008,0.09693785011768341,1.5639469623565674,0.0954398363828659
120,0.0,0.0,0.0,0.0,-0.3147905766963959,0.24590106308460236,-0.028465531766414642,-0.01081868540495634,-0.0169327761977911,-0.0027867434546351433,0.0006370604387484491,-0.0002877346705645323,-0.00012685683032032102,3.668191857286729e-05,8.14808372524567e-05,-7.805427344464988e-07,10.55406665802002,0.687410831451416,-0.7082855701446533,-0.22467035055160522,3.611887216567993,-0.26174843311309814,-0.053014568984508514,3.6263232231140137,-0.10774476826190948,-0.32103168964385986,0.008019435219466686,-0.1152798980474472,0.0020814721938222647,"tensor(0.0128, device='cuda:0')","tensor(3.4805, device='cuda:0')","tensor(-0.0585, device='cuda:0')","tensor(-0.0054, device='cuda:0')","tensor(0.0086, device='cuda:0')","tensor(-0.0096, device='cuda:0')","tensor(0.0023, device='cuda:0')",0.20961584150791168,-0.01401625294238329,-0.46459516882896423,0.0371495746076107,0.06909719854593277,-0.0012742866529151797,-2.588136911392212,0.010107062757015228,-0.5913072228431702,-0.046382684260606766,2.818279504776001,0.020040635019540787,1.5665310621261597,0.03346405550837517
125,0.0,0.0,0.0,0.0,-0.1416008174419403,0.13482952117919922,0.2895386517047882,-0.00598148861899972,-0.00561515660956502,-0.0014492875197902322,-0.00041397075983695686,-0.00042453466448932886,4.13060188293457e-05,5.2210205467417836e-05,-5.2144270739518106e-05,-1.2428143236320466e-05,10.293806076049805,0.8077828288078308,-1.11197030544281,-0.3495446443557739,3.6246817111968994,-0.47906723618507385,-0.16070888936519623,3.6571264266967773,-0.21664685010910034,-0.48003289103507996,-0.0004468485713005066,-0.15026521682739258,0.0007235527154989541,"tensor(-0.1425, device='cuda:0')","tensor(3.6006, device='cuda:0')","tensor(-0.2160, device='cuda:0')","tensor(-0.3792, device='cuda:0')","tensor(-0.0022, device='cuda:0')","tensor(-0.1030, device='cuda:0')","tensor(0.0006, device='cuda:0')",0.2095538228750229,0.003738487372174859,-0.4649477005004883,0.009659521281719208,0.06901043653488159,-0.0016805445775389671,-2.5883047580718994,0.008969216607511044,-0.5919151306152344,-0.004741441458463669,2.8181564807891846,0.006147738080471754,1.5671124458312988,0.010091528296470642
130,0.0,0.0,0.0,0.0,0.2594577670097351,-0.32946839928627014,0.6355980634689331,0.013650898821651936,0.016415776684880257,0.003426625858992338,-0.0021281286608427763,0.0003120815963484347,0.00038424201193265617,-4.1897892515407875e-05,-0.0002717249153647572,-1.1376712791388854e-05,10.30103588104248,-0.5385292768478394,-0.6117973923683167,0.1630192995071411,3.532503604888916,-0.20454594492912292,-0.2054821103811264,3.523796319961548,-0.267103374004364,-0.2812020778656006,-0.0028071366250514984,-0.07084885984659195,0.003167498391121626,"tensor(-0.4084, device='cuda:0')","tensor(3.6258, device='cuda:0')","tensor(-0.4501, device='cuda:0')","tensor(-0.6516, device='cuda:0')","tensor(-0.0149, device='cuda:0')","tensor(-0.1681, device='cuda:0')","tensor(0.0027, device='cuda:0')",0.2095942497253418,0.004023953340947628,-0.46207311749458313,0.07493067532777786,0.06864823400974274,-0.015606564469635487,-2.58701753616333,0.031895626336336136,-0.5935297012329102,-0.05252770707011223,2.819598436355591,0.0483173169195652,1.5685200691223145,0.04057765752077103
135,0.0,0.0,0.0,0.0,-0.16651827096939087,0.09062965214252472,0.3034444749355316,-0.004175164736807346,-0.00667531555518508,-0.00037618097849190235,-0.0004682415456045419,-0.00016086343384813517,7.037814793875441e-05,1.931388396769762e-05,-5.9577901993179694e-05,-7.357581125688739e-06,10.025402069091797,-0.11397313326597214,-1.1995469331741333,-0.07317767292261124,3.6091554164886475,-0.44662952423095703,-0.2905004322528839,3.6231465339660645,-0.3428216576576233,-0.5260964632034302,-0.005018902942538261,-0.15118005871772766,0.0029697248246520758,"tensor(-0.3051, device='cuda:0')","tensor(3.5430, device='cuda:0')","tensor(-0.3646, device='cuda:0')","tensor(-0.3951, device='cuda:0')","tensor(-0.0075, device='cuda:0')","tensor(-0.1015, device='cuda:0')","tensor(0.0019, device='cuda:0')",0.20875053107738495,-0.00793591607362032,-0.45946547389030457,0.06310051679611206,0.06879182904958725,-0.005556921474635601,-2.5861446857452393,0.023253414779901505,-0.5955509543418884,-0.04611966386437416,2.821179151535034,0.037282831966876984,1.5700876712799072,0.037710703909397125
140,0.0,0.0,0.0,0.0,0.22844895720481873,-0.2893339693546295,0.6502841711044312,0.01209209579974413,0.01523781567811966,0.0026959399692714214,-0.0020957263186573982,0.000285872898530215,0.0003813175135292113,-3.862123776343651e-05,-0.0002677772135939449,-1.1652457033051178e-05,10.147527694702148,-0.6256429553031921,-0.8413365483283997,0.15922436118125916,3.537743330001831,-0.26093044877052307,-0.2618728280067444,3.5312273502349854,-0.3124057650566101,-0.3500790297985077,-0.0064343977719545364,-0.0883277952671051,0.002669722307473421,"tensor(-0.4409, device='cuda:0')","tensor(3.6181, device='cuda:0')","tensor(-0.4728, device='cuda:0')","tensor(-0.6648, device='cuda:0')","tensor(-0.0165, device='cuda:0')","tensor(-0.1726, device='cuda:0')","tensor(0.0027, device='cuda:0')",0.20771467685699463,-0.021438485011458397,-0.4536153972148895,0.1391751915216446,0.06839065253734589,-0.015374225564301014,-2.5840237140655518,0.05016530677676201,-0.6000264286994934,-0.11596710234880447,2.8248655796051025,0.09587755054235458,1.5737485885620117,0.09112850576639175
145,0.0,0.0,0.0,0.0,-1.4954779148101807,1.9458165168762207,-1.5143686532974243,-0.08018238097429276,-0.07810702919960022,-0.01970057748258114,0.007101900409907103,-0.0021498745772987604,-0.0013014599680900574,0.0002773498126771301,0.0009063524194061756,1.5556193829979748e-05,9.27122974395752,1.587546467781067,-2.703531503677368,-0.9764887094497681,3.5069315433502197,-1.4378247261047363,-0.6997445225715637,3.632327079772949,-0.674013614654541,-0.9395391345024109,-0.03862856701016426,-0.22929401695728302,0.001545763574540615,"tensor(0.4311, device='cuda:0')","tensor(3.0291, device='cuda:0')","tensor(0.3524, device='cuda:0')","tensor(1.0452, device='cuda:0')","tensor(0.0131, device='cuda:0')","tensor(0.3340, device='cuda:0')","tensor(0.0037, device='cuda:0')",0.20540080964565277,-0.09147912263870239,-0.44257596135139465,0.14917781949043274,0.0677148774266243,0.016632065176963806,-2.5800788402557373,0.02931223437190056,-0.6091618537902832,-0.17645354568958282,2.8316967487335205,0.03646651282906532,1.5811454057693481,0.11466968804597855
150,0.0,0.0,0.0,0.0,0.25737544894218445,-0.7996916174888611,1.4318240880966187,0.030443724244832993,0.014665817841887474,0.006934488657861948,-0.00447689276188612,0.00029187207110226154,0.0007840755861252546,-4.2873496568063274e-05,-0.000570834381505847,-3.2302719773724675e-05,10.531678199768066,0.8092101812362671,-1.272894263267517,-0.22150646150112152,3.894202709197998,-0.05631205812096596,0.13004574179649353,3.8875763416290283,0.036335185170173645,-0.5902639627456665,0.03884370997548103,-0.25764045119285583,0.001424996880814433,"tensor(-0.5552, device='cuda:0')","tensor(3.9329, device='cuda:0')","tensor(-0.6352, device='cuda:0')","tensor(-1.2432, device='cuda:0')","tensor(0.0020, device='cuda:0')","tensor(-0.3870, device='cuda:0')","tensor(0.0007, device='cuda:0')",0.2039826214313507,0.0019810465164482594,-0.44451653957366943,0.03943643718957901,0.06765511631965637,0.0026754196733236313,-2.581756591796875,0.029613398015499115,-0.6123487949371338,-0.013682431541383266,2.831422805786133,0.08178272098302841,1.5831317901611328,0.03488946706056595
155,0.0,0.0,0.0,0.0,0.023012464866042137,-0.030150573700666428,0.756331741809845,0.0017780427588149905,0.007261551916599274,-0.0002695247530937195,-0.001905302400700748,0.0002060073456959799,0.00034478629822842777,-2.8408770958776586e-05,-0.0002434570633340627,-1.1524484762048814e-05,9.185556411743164,-1.4831095933914185,-1.9856353998184204,0.2268834114074707,3.625479221343994,-0.6148794889450073,-0.6155483722686768,3.6268179416656494,-0.6480903029441833,-0.8343407511711121,-0.02918594889342785,-0.20979203283786774,0.0021363983396440744,"tensor(-0.6807, device='cuda:0')","tensor(3.6341, device='cuda:0')","tensor(-0.6968, device='cuda:0')","tensor(-0.9102, device='cuda:0')","tensor(-0.0343, device='cuda:0')","tensor(-0.2257, device='cuda:0')","tensor(0.0029, device='cuda:0')",0.20404085516929626,0.003273688955232501,-0.4396819472312927,0.14528144896030426,0.06716394424438477,-0.026388665661215782,-2.579476833343506,0.06271674484014511,-0.6146215200424194,-0.09575264900922775,2.8342528343200684,0.08301728963851929,1.585352897644043,0.07624025642871857
160,0.0,0.0,0.0,0.0,1.276714563369751,-1.5559682846069336,-0.5240523815155029,0.062625952064991,0.055317483842372894,0.016122950240969658,-0.0014725999208167195,0.0003637040499597788,0.00029334117425605655,-4.7628396714571863e-05,-0.00018819498654920608,-5.576676812779624e-06,15.459380149841309,4.577653884887695,5.2365522384643555,-0.3507952392101288,2.7332262992858887,1.7063888311386108,1.7682708501815796,2.6982572078704834,1.6407465934753418,2.6900246143341064,0.07490074634552002,0.72309809923172,0.004142211750149727,"tensor(0.9999, device='cuda:0')","tensor(3.2590, device='cuda:0')","tensor(0.8745, device='cuda:0')","tensor(1.1745, device='cuda:0')","tensor(0.0660, device='cuda:0')","tensor(0.2604, device='cuda:0')","tensor(0.0028, device='cuda:0')",0.20266017317771912,-0.005853583570569754,-0.43802815675735474,-0.1282658725976944,0.06701230257749557,-0.0008082608692348003,-2.5794692039489746,-0.06659854203462601,-0.6184549331665039,0.001421156688593328,2.83439302444458,-0.06468009203672409,1.587720274925232,-0.01821061223745346
165,0.0,0.0,0.0,0.0,-0.5211980938911438,0.6802236437797546,-0.07226855307817459,-0.02841378003358841,-0.02425864338874817,-0.006916302256286144,0.0013849542010575533,-0.00116761215031147,-0.0003162343637086451,0.0001472664444008842,0.0001781223836587742,-1.268305004487047e-05,9.572845458984375,1.0033502578735352,-2.1897389888763428,-0.6524354815483093,3.5874693393707275,-1.039270043373108,-0.4932985007762909,3.6694655418395996,-0.5264463424682617,-0.8056715726852417,-0.022759422659873962,-0.22127294540405273,0.0004647889581974596,"tensor(-0.1475, device='cuda:0')","tensor(3.4674, device='cuda:0')","tensor(-0.2316, device='cuda:0')","tensor(-0.1860, device='cuda:0')","tensor(-0.0071, device='cuda:0')","tensor(-0.0281, device='cuda:0')","tensor(0.0011, device='cuda:0')",0.20403064787387848,0.007203374058008194,-0.43903735280036926,-0.002643673215061426,0.06625410169363022,0.0009294050396420062,-2.579460859298706,0.004084794782102108,-0.6178241968154907,0.014560883864760399,2.834444284439087,-0.025413822382688522,1.5876574516296387,-0.009039143100380898
170,0.0,0.0,0.0,0.0,0.14217254519462585,-0.21868573129177094,0.6881450414657593,0.00927247479557991,0.011549978516995907,0.0018503650790080428,-0.0020368583500385284,0.0003027803613804281,0.00036821747198700905,-4.0601484215585515e-05,-0.0002600958105176687,-1.0745264262368437e-05,9.836858749389648,-0.9297351241111755,-1.2963531017303467,0.20004987716674805,3.5841867923736572,-0.33125853538513184,-0.3319551348686218,3.5759072303771973,-0.3957242965698242,-0.5094531774520874,-0.014264457859098911,-0.13095857203006744,0.0010073840385302901,"tensor(-0.4978, device='cuda:0')","tensor(3.6289, device='cuda:0')","tensor(-0.5422, device='cuda:0')","tensor(-0.7406, device='cuda:0')","tensor(-0.0237, device='cuda:0')","tensor(-0.1919, device='cuda:0')","tensor(0.0011, device='cuda:0')",0.20421092212200165,0.005719034932553768,-0.4370332658290863,0.07658817619085312,0.0659988522529602,-0.014941072091460228,-2.5784387588500977,0.03515760973095894,-0.6186403036117554,-0.045499708503484726,2.8353826999664307,0.0490645207464695,1.5886212587356567,0.04123030975461006
175,0.0,0.0,0.0,0.0,1.1392199993133545,-1.279601812362671,0.1339477300643921,0.05280696600675583,0.05695752799510956,0.013026864267885685,-0.0026987011078745127,0.0003915074630640447,0.00048660399625077844,-5.262956256046891e-05,-0.0003444465692155063,-1.4849488252366427e-05,13.075799942016602,2.0499954223632812,2.763808250427246,-0.049720365554094315,2.90897536277771,0.8232209086418152,0.8220014572143555,2.8902804851531982,0.7406507134437561,1.528751015663147,0.014980378560721874,0.46333417296409607,0.0022556427866220474,"tensor(0.1627, device='cuda:0')","tensor(3.4128, device='cuda:0')","tensor(0.0921, device='cuda:0')","tensor(0.1810, device='cuda:0')","tensor(0.0146, device='cuda:0')","tensor(0.0380, device='cuda:0')","tensor(0.0019, device='cuda:0')",0.20335856080055237,-0.025295522063970566,-0.4316916763782501,0.04730160906910896,0.06539583206176758,-0.00735454773530364,-2.5764870643615723,0.007493356708437204,-0.6233353614807129,-0.09011302888393402,2.8382132053375244,0.03200984746217728,1.592293381690979,0.06343767046928406
180,0.0,0.0,0.0,0.0,-0.9103704690933228,1.2547603845596313,-1.5475682020187378,-0.050945937633514404,-0.052172139286994934,-0.011013031005859375,0.005860777106136084,-0.0002869100426323712,-0.0010063339723274112,4.409430766827427e-05,0.0007467522518709302,4.376713332021609e-05,10.651129722595215,-0.15957307815551758,-0.29964256286621094,0.12115214765071869,3.3648598194122314,-0.07798636704683304,-0.06901945173740387,3.357232093811035,-0.13108187913894653,0.05312870442867279,-0.006392284296452999,0.039030540734529495,0.002588726347312331,"tensor(0.7419, device='cuda:0')","tensor(2.9694, device='cuda:0')","tensor(0.6590, device='cuda:0')","tensor(1.3304, device='cuda:0')","tensor(0.0195, device='cuda:0')","tensor(0.3934, device='cuda:0')","tensor(0.0015, device='cuda:0')",0.2016829401254654,-0.04266807436943054,-0.42541736364364624,0.02559010498225689,0.06514830142259598,0.0007320937002077699,-2.5742390155792236,-0.013707763515412807,-0.6291744709014893,-0.08965891599655151,2.842275381088257,-0.04046043008565903,1.5969966650009155,0.048116859048604965
185,0.0,0.0,0.0,0.0,0.45688891410827637,-0.6950871348381042,0.5189557075500488,0.02782120183110237,0.022211706265807152,0.006591973826289177,-0.002378883771598339,0.00047708797501400113,0.000439418334281072,-6.284761184360832e-05,-0.00030377949588000774,-1.0390253919467796e-05,11.647563934326172,0.9031610488891602,0.5334762334823608,0.02928921766579151,3.446199893951416,0.4210640788078308,0.4202319383621216,3.4170029163360596,0.3264515697956085,0.3945661187171936,0.036512043327093124,0.06560215353965759,0.002258836291730404,"tensor(0.0211, device='cuda:0')","tensor(3.5921, device='cuda:0')","tensor(-0.0469, device='cuda:0')","tensor(-0.2359, device='cuda:0')","tensor(0.0116, device='cuda:0')","tensor(-0.1019, device='cuda:0')","tensor(0.0019, device='cuda:0')",0.20073610544204712,0.004586151335388422,-0.42423510551452637,0.009712059050798416,0.06480959802865982,-0.014236193150281906,-2.574233293533325,0.0036829914897680283,-0.6327462792396545,-0.04060007259249687,2.8433475494384766,0.03109491430222988,1.5996265411376953,0.03183154761791229
190,0.0,0.0,0.0,0.0,0.7539365291595459,-0.8973366618156433,0.34219837188720703,0.03722069412469864,0.03911334276199341,0.009426685981452465,-0.0024496866390109062,0.00038299313746392727,0.0004438303003553301,-5.119989509694278e-05,-0.000312701246002689,-1.2793926543963607e-05,11.868213653564453,0.9271563291549683,1.1426640748977661,0.06279078125953674,3.1652376651763916,0.4196406900882721,0.419254869222641,3.1474287509918213,0.3306998908519745,0.7679942846298218,0.011375737376511097,0.2388424128293991,0.0022287853062152863,"tensor(-0.0634, device='cuda:0')","tensor(3.4929, device='cuda:0')","tensor(-0.1342, device='cuda:0')","tensor(-0.1528, device='cuda:0')","tensor(0.0031, device='cuda:0')","tensor(-0.0487, device='cuda:0')","tensor(0.0013, device='cuda:0')",0.20070776343345642,-0.006508184131234884,-0.4213581085205078,0.035530589520931244,0.06420654058456421,-0.007491173688322306,-2.5729711055755615,0.013026062399148941,-0.6354405879974365,-0.049703940749168396,2.8450047969818115,0.02140338160097599,1.6018309593200684,0.04018016159534454
195,0.0,0.0,0.0,0.0,-0.34275156259536743,0.5747933983802795,-0.839002251625061,-0.022853510454297066,-0.02007606439292431,-0.005281976889818907,0.0029168787878006697,-0.00015927513595670462,-0.0005020800745114684,2.4010947527131066e-05,0.00037162424996495247,2.1511550585273653e-05,10.801983833312988,0.12597478926181793,-0.1717805117368698,0.060081079602241516,3.30202579498291,-0.06203623116016388,-0.010337555781006813,3.301349639892578,-0.07972124218940735,0.17070578038692474,-0.0038741081953048706,0.08048379421234131,0.0034627201966941357,"tensor(0.3935, device='cuda:0')","tensor(3.1687, device='cuda:0')","tensor(0.3130, device='cuda:0')","tensor(0.7011, device='cuda:0')","tensor(0.0132, device='cuda:0')","tensor(0.2184, device='cuda:0')","tensor(0.0038, device='cuda:0')",0.20012059807777405,-0.031971827149391174,-0.416140079498291,0.03912706673145294,0.06354225426912308,-0.0001525169936940074,-2.5708224773406982,0.0024398951791226864,-0.6400206089019775,-0.08091695606708527,2.8479108810424805,-0.017267730087041855,1.6055526733398438,0.043118108063936234
200,0.0,0.0,0.0,0.0,0.075059674680233,-0.1253037303686142,0.7169501185417175,0.005759820342063904,0.009006169624626637,0.00037373328814283013,-0.0019610889721661806,0.00025487333186902106,0.0003651997249107808,-3.462746462901123e-05,-0.00025088677648454905,-1.1085882761108223e-05,9.479887008666992,-1.2259330749511719,-1.8519189357757568,0.21575985848903656,3.595172166824341,-0.47836774587631226,-0.478604257106781,3.591215133666992,-0.5289027094841003,-0.651086151599884,-0.01764294132590294,-0.17005027830600739,0.001713159610517323,"tensor(-0.5828, device='cuda:0')","tensor(3.6122, device='cuda:0')","tensor(-0.6144, device='cuda:0')","tensor(-0.7713, device='cuda:0')","tensor(-0.0255, device='cuda:0')","tensor(-0.2035, device='cuda:0')","tensor(0.0028, device='cuda:0')",0.1987219899892807,-0.041572846472263336,-0.40894147753715515,0.19663487374782562,0.06302298605442047,-0.007540173828601837,-2.5679142475128174,0.08002101629972458,-0.6465316414833069,-0.16269159317016602,2.852644681930542,0.12164202332496643,1.610934853553772,0.1323622316122055
205,0.0,0.0,0.0,0.0,0.7182860970497131,-0.9131434559822083,-0.9169526696205139,0.036516331136226654,0.024891093373298645,0.008180681616067886,0.0006833607330918312,0.00026559061370790005,-8.000452362466604e-05,-3.2306896173395216e-05,8.670341776451096e-05,1.0678198123059701e-05,14.833619117736816,4.187843322753906,4.032399654388428,-0.2911679446697235,2.8819549083709717,1.6254643201828003,1.685796856880188,2.8402676582336426,1.542445421218872,2.2483608722686768,0.0876370444893837,0.5943542122840881,0.0020664804615080357,"tensor(1.2698, device='cuda:0')","tensor(3.1566, device='cuda:0')","tensor(1.1290, device='cuda:0')","tensor(1.4409, device='cuda:0')","tensor(0.0788, device='cuda:0')","tensor(0.3425, device='cuda:0')","tensor(0.0030, device='cuda:0')",0.19718773663043976,0.006772709544748068,-0.40968531370162964,-0.18626390397548676,0.06298352032899857,-0.001030193641781807,-2.5690975189208984,-0.09263165295124054,-0.6502098441123962,0.042172666639089584,2.8512091636657715,-0.10697557032108307,1.6131664514541626,-0.056243665516376495
210,0.0,0.0,0.0,0.0,-0.06242162361741066,0.03226397931575775,0.682374894618988,-0.0014949977630749345,0.00269054202362895,0.00024081104493234307,-0.0015551921678707004,-0.00042824799311347306,0.00023638976563233882,5.104820229462348e-05,-0.00019769128994084895,-2.1993517293594778e-05,9.214448928833008,-0.4646514058113098,-2.3833956718444824,-0.19391167163848877,3.593801498413086,-0.9099782705307007,-0.6218501329421997,3.640725612640381,-0.6772726774215698,-0.8469049334526062,-0.02961043454706669,-0.22512251138687134,0.001886168378405273,"tensor(-0.6784, device='cuda:0')","tensor(3.6218, device='cuda:0')","tensor(-0.7474, device='cuda:0')","tensor(-0.8495, device='cuda:0')","tensor(-0.0296, device='cuda:0')","tensor(-0.2164, device='cuda:0')","tensor(0.0009, device='cuda:0')",0.19753333926200867,-0.004526852630078793,-0.4088231325149536,0.07686363905668259,0.0632937029004097,0.005982351955026388,-2.5681698322296143,0.041237276047468185,-0.6490740776062012,-0.01047446671873331,2.8528358936309814,0.04029101878404617,1.6129915714263916,0.019981687888503075
