playtime h1 h2 target_pos_ee(x) target_pos_ee(y) target_pos_ee(z) current_pos_ee(x) current_pos_ee(y) current_pos_ee(z) target_pos_link4(x) target_pos_link4(y) target_pos_link4(z) current_pos_link4(x) current_pos_link4(y) current_pos_link4(z) q_desired_1 q_desired_2 q_desired_3 q_desired_4 q_desired_5 q_desired_6 q_desired_7
14.942 1 1 0.35 0.28 0.7 0.34587 0.2747 0.698588 0 -0.15 0.5 0.0297967 -0.143098 0.625057    1.4584 -0.658791  -0.58579  -2.15375   0.34968   2.46689  0.785407
14.943 1 1 0.35 0.28 0.7 0.34587 0.2747 0.698588 0 -0.15 0.5 0.029796 -0.1431 0.625056    1.4584   -0.6588 -0.585781  -2.15378   0.34968   2.46702  0.785407
14.944 1 1 0.35 0.28 0.7 0.345871 0.2747 0.698588 0 -0.15 0.5 0.0297954 -0.143103 0.625055    1.4584 -0.658809 -0.585771  -2.15382  0.349679   2.46714  0.785407
14.945 1 1 0.35 0.28 0.7 0.345871 0.2747 0.698588 0 -0.15 0.5 0.0297947 -0.143105 0.625054   1.45841 -0.658818 -0.585762  -2.15385  0.349678   2.46726  0.785407
14.946 1 1 0.35 0.28 0.7 0.345871 0.2747 0.698588 0 -0.15 0.5 0.0297941 -0.143108 0.625053   1.45841 -0.658828 -0.585752  -2.15389  0.349677   2.46738  0.785407
14.947 1 1 0.35 0.28 0.7 0.345871 0.2747 0.698588 0 -0.15 0.5 0.0297934 -0.14311 0.625051   1.45841 -0.658837 -0.585743  -2.15392  0.349677    2.4675  0.785407
14.948 1 1 0.35 0.28 0.7 0.345871 0.274701 0.698588 0 -0.15 0.5 0.0297928 -0.143113 0.62505   1.45841 -0.658846 -0.585733  -2.15396  0.349676   2.46762  0.785407
14.949 1 1 0.35 0.28 0.7 0.345871 0.274701 0.698588 0 -0.15 0.5 0.0297921 -0.143115 0.625049   1.45841 -0.658855 -0.585724    -2.154  0.349675   2.46774  0.785407
14.95 1 1 0.35 0.28 0.7 0.345871 0.274701 0.698588 0 -0.15 0.5 0.0297915 -0.143118 0.625048   1.45842 -0.658864 -0.585714  -2.15403  0.349674   2.46786  0.785407
14.951 1 1 0.35 0.28 0.7 0.345871 0.274701 0.698588 0 -0.15 0.5 0.0297908 -0.14312 0.625047   1.45842 -0.658873 -0.585705  -2.15407  0.349674   2.46798  0.785407
14.952 1 1 0.35 0.28 0.7 0.345872 0.274701 0.698589 0 -0.15 0.5 0.0297902 -0.143123 0.625046   1.45842 -0.658882 -0.585696   -2.1541  0.349673    2.4681  0.785407
14.953 1 1 0.35 0.28 0.7 0.345872 0.274701 0.698589 0 -0.15 0.5 0.0297895 -0.143125 0.625045   1.45842 -0.658891 -0.585686  -2.15414  0.349672   2.46822  0.785407
14.954 1 1 0.35 0.28 0.7 0.345872 0.274701 0.698589 0 -0.15 0.5 0.0297889 -0.143128 0.625043   1.45843 -0.658901 -0.585677  -2.15417  0.349671   2.46834  0.785407
14.955 1 1 0.35 0.28 0.7 0.345872 0.274701 0.698589 0 -0.15 0.5 0.0297883 -0.14313 0.625042   1.45843  -0.65891 -0.585667  -2.15421  0.349671   2.46846  0.785407
14.956 1 1 0.35 0.28 0.7 0.345872 0.274701 0.698589 0 -0.15 0.5 0.0297876 -0.143132 0.625041   1.45843 -0.658919 -0.585658  -2.15424   0.34967   2.46859  0.785407
14.957 1 1 0.35 0.28 0.7 0.345872 0.274701 0.698589 0 -0.15 0.5 0.029787 -0.143135 0.62504   1.45843 -0.658928 -0.585649  -2.15428  0.349669   2.46871  0.785407
14.958 1 1 0.35 0.28 0.7 0.345872 0.274701 0.698589 0 -0.15 0.5 0.0297863 -0.143137 0.625039   1.45843 -0.658937 -0.585639  -2.15432  0.349668   2.46883  0.785407
14.959 1 1 0.35 0.28 0.7 0.345872 0.274701 0.698589 0 -0.15 0.5 0.0297857 -0.14314 0.625038   1.45844 -0.658946  -0.58563  -2.15435  0.349667   2.46895  0.785407
14.96 1 1 0.35 0.28 0.7 0.345873 0.274701 0.698589 0 -0.15 0.5 0.0297851 -0.143142 0.625037   1.45844 -0.658955  -0.58562  -2.15439  0.349667   2.46907  0.785407
14.961 1 1 0.35 0.28 0.7 0.345873 0.274701 0.698589 0 -0.15 0.5 0.0297844 -0.143145 0.625036   1.45844 -0.658964 -0.585611  -2.15442  0.349666   2.46918  0.785407
14.962 1 1 0.35 0.28 0.7 0.345873 0.274701 0.698589 0 -0.15 0.5 0.0297838 -0.143147 0.625034   1.45844 -0.658973 -0.585602  -2.15446  0.349665    2.4693  0.785407
14.963 1 1 0.35 0.28 0.7 0.345873 0.274701 0.698589 0 -0.15 0.5 0.0297831 -0.143149 0.625033   1.45845 -0.658982 -0.585592  -2.15449  0.349664   2.46942  0.785407
14.964 1 1 0.35 0.28 0.7 0.345873 0.274701 0.69859 0 -0.15 0.5 0.0297825 -0.143152 0.625032   1.45845 -0.658991 -0.585583  -2.15453  0.349663   2.46954  0.785407
14.965 1 1 0.35 0.28 0.7 0.345873 0.274701 0.69859 0 -0.15 0.5 0.0297819 -0.143154 0.625031   1.45845    -0.659 -0.585574  -2.15456  0.349662   2.46966  0.785407
14.966 1 1 0.35 0.28 0.7 0.345873 0.274701 0.69859 0 -0.15 0.5 0.0297812 -0.143157 0.62503   1.45845 -0.659009 -0.585564   -2.1546  0.349662   2.46978  0.785407
14.967 1 1 0.35 0.28 0.7 0.345874 0.274701 0.69859 0 -0.15 0.5 0.0297806 -0.143159 0.625029   1.45845 -0.659018 -0.585555  -2.15463  0.349661    2.4699  0.785407
14.968 1 1 0.35 0.28 0.7 0.345874 0.274701 0.69859 0 -0.15 0.5 0.02978 -0.143162 0.625028   1.45846 -0.659027 -0.585546  -2.15467   0.34966   2.47002  0.785407
14.969 1 1 0.35 0.28 0.7 0.345874 0.274701 0.69859 0 -0.15 0.5 0.0297793 -0.143164 0.625027   1.45846 -0.659036 -0.585536   -2.1547  0.349659   2.47014  0.785407
14.97 1 1 0.35 0.28 0.7 0.345874 0.274701 0.69859 0 -0.15 0.5 0.0297787 -0.143166 0.625025   1.45846 -0.659045 -0.585527  -2.15474  0.349658   2.47026  0.785407
14.971 1 1 0.35 0.28 0.7 0.345874 0.274701 0.69859 0 -0.15 0.5 0.0297781 -0.143169 0.625024   1.45846 -0.659053 -0.585518  -2.15477  0.349657   2.47038  0.785407
14.972 1 1 0.35 0.28 0.7 0.345874 0.274701 0.69859 0 -0.15 0.5 0.0297774 -0.143171 0.625023   1.45847 -0.659062 -0.585509  -2.15481  0.349656    2.4705  0.785407
14.973 1 1 0.35 0.28 0.7 0.345874 0.274701 0.69859 0 -0.15 0.5 0.0297768 -0.143174 0.625022   1.45847 -0.659071 -0.585499  -2.15484  0.349655   2.47062  0.785407
14.974 1 1 0.35 0.28 0.7 0.345874 0.274701 0.69859 0 -0.15 0.5 0.0297762 -0.143176 0.625021  1.45847 -0.65908 -0.58549 -2.15488 0.349655  2.47074 0.785407
14.975 1 1 0.35 0.28 0.7 0.345875 0.274701 0.69859 0 -0.15 0.5 0.0297755 -0.143178 0.62502   1.45847 -0.659089 -0.585481  -2.15491  0.349654   2.47085  0.785407
14.976 1 1 0.35 0.28 0.7 0.345875 0.274701 0.698591 0 -0.15 0.5 0.0297749 -0.143181 0.625019   1.45847 -0.659098 -0.585472  -2.15495  0.349653   2.47097  0.785407
14.977 1 1 0.35 0.28 0.7 0.345875 0.274701 0.698591 0 -0.15 0.5 0.0297743 -0.143183 0.625018   1.45848 -0.659107 -0.585462  -2.15498  0.349652   2.47109  0.785407
14.978 1 1 0.35 0.28 0.7 0.345875 0.274701 0.698591 0 -0.15 0.5 0.0297737 -0.143185 0.625017   1.45848 -0.659116 -0.585453  -2.15502  0.349651   2.47121  0.785407
14.979 1 1 0.35 0.28 0.7 0.345875 0.274701 0.698591 0 -0.15 0.5 0.029773 -0.143188 0.625016   1.45848 -0.659124 -0.585444  -2.15505   0.34965   2.47133  0.785407
14.98 1 1 0.35 0.28 0.7 0.345875 0.274701 0.698591 0 -0.15 0.5 0.0297724 -0.14319 0.625014   1.45848 -0.659133 -0.585435  -2.15509  0.349649   2.47145  0.785407
14.981 1 1 0.35 0.28 0.7 0.345875 0.274701 0.698591 0 -0.15 0.5 0.0297718 -0.143193 0.625013   1.45849 -0.659142 -0.585425  -2.15512  0.349648   2.47157  0.785407
14.982 1 1 0.35 0.28 0.7 0.345875 0.274701 0.698591 0 -0.15 0.5 0.0297712 -0.143195 0.625012   1.45849 -0.659151 -0.585416  -2.15516  0.349647   2.47168  0.785407
14.983 1 1 0.35 0.28 0.7 0.345875 0.274701 0.698591 0 -0.15 0.5 0.0297705 -0.143197 0.625011   1.45849  -0.65916 -0.585407  -2.15519  0.349646    2.4718  0.785407
14.984 1 1 0.35 0.28 0.7 0.345876 0.274701 0.698591 0 -0.15 0.5 0.0297699 -0.1432 0.62501   1.45849 -0.659168 -0.585398  -2.15523  0.349645   2.47192  0.785407
14.985 1 1 0.35 0.28 0.7 0.345876 0.274701 0.698591 0 -0.15 0.5 0.0297693 -0.143202 0.625009   1.45849 -0.659177 -0.585389  -2.15526  0.349644   2.47204  0.785407
14.986 1 1 0.35 0.28 0.7 0.345876 0.274701 0.698591 0 -0.15 0.5 0.0297687 -0.143204 0.625008    1.4585 -0.659186 -0.585379   -2.1553  0.349643   2.47216  0.785407
14.987 1 1 0.35 0.28 0.7 0.345876 0.274701 0.698592 0 -0.15 0.5 0.0297681 -0.143207 0.625007    1.4585 -0.659195  -0.58537  -2.15533  0.349642   2.47227  0.785407
14.988 1 1 0.35 0.28 0.7 0.345876 0.274701 0.698592 0 -0.15 0.5 0.0297674 -0.143209 0.625006    1.4585 -0.659203 -0.585361  -2.15537  0.349641   2.47239  0.785407
14.989 1 1 0.35 0.28 0.7 0.345876 0.274701 0.698592 0 -0.15 0.5 0.0297668 -0.143211 0.625005    1.4585 -0.659212 -0.585352   -2.1554   0.34964   2.47251  0.785407
14.99 1 1 0.35 0.28 0.7 0.345876 0.274701 0.698592 0 -0.15 0.5 0.0297662 -0.143214 0.625004   1.45851 -0.659221 -0.585343  -2.15543  0.349639   2.47263  0.785407
14.991 1 1 0.35 0.28 0.7 0.345876 0.274702 0.698592 0 -0.15 0.5 0.0297656 -0.143216 0.625002   1.45851 -0.659229 -0.585334  -2.15547  0.349638   2.47274  0.785407
14.992 1 1 0.35 0.28 0.7 0.345877 0.274702 0.698592 0 -0.15 0.5 0.029765 -0.143218 0.625001   1.45851 -0.659238 -0.585324   -2.1555  0.349637   2.47286  0.785407
14.993 1 1 0.35 0.28 0.7 0.345877 0.274702 0.698592 0 -0.15 0.5 0.0297643 -0.143221 0.625   1.45851 -0.659247 -0.585315  -2.15554  0.349636   2.47298  0.785407
14.994 1 1 0.35 0.28 0.7 0.345877 0.274702 0.698592 0 -0.15 0.5 0.0297637 -0.143223 0.624999   1.45851 -0.659256 -0.585306  -2.15557  0.349635    2.4731  0.785407
14.995 1 1 0.35 0.28 0.7 0.345877 0.274702 0.698592 0 -0.15 0.5 0.0297631 -0.143225 0.624998   1.45852 -0.659264 -0.585297  -2.15561  0.349634   2.47321  0.785407
14.996 1 1 0.35 0.28 0.7 0.345877 0.274702 0.698592 0 -0.15 0.5 0.0297625 -0.143228 0.624997   1.45852 -0.659273 -0.585288  -2.15564  0.349633   2.47333  0.785407
14.997 1 1 0.35 0.28 0.7 0.345877 0.274702 0.698592 0 -0.15 0.5 0.0297619 -0.14323 0.624996   1.45852 -0.659281 -0.585279  -2.15568  0.349632   2.47345  0.785407
14.998 1 1 0.35 0.28 0.7 0.345877 0.274702 0.698592 0 -0.15 0.5 0.0297613 -0.143232 0.624995  1.45852 -0.65929 -0.58527 -2.15571 0.349631  2.47356 0.785407
14.999 1 1 0.35 0.28 0.7 0.345877 0.274702 0.698592 0 -0.15 0.5 0.0297607 -0.143235 0.624994   1.45853 -0.659299 -0.585261  -2.15574   0.34963   2.47368  0.785407
15 1 1 0.35 0.28 0.7 0.345878 0.274702 0.698593 0 -0.15 0.5 0.02976 -0.143237 0.624993   1.45853 -0.659307 -0.585252  -2.15578  0.349629    2.4738  0.785407
15.001 1 1 0.35 0.28 0.7 0.345878 0.274702 0.698593 0 -0.15 0.5 0.0297594 -0.143239 0.624992   1.45853 -0.659316 -0.585242  -2.15581  0.349628   2.47391  0.785407
15.002 1 1 0.35 0.28 0.7 0.345878 0.274702 0.698593 0 -0.15 0.5 0.0297588 -0.143242 0.624991   1.45853 -0.659324 -0.585233  -2.15585  0.349627   2.47403  0.785407
15.003 1 1 0.35 0.28 0.7 0.345878 0.274702 0.698593 0 -0.15 0.5 0.0297582 -0.143244 0.62499   1.45853 -0.659333 -0.585224  -2.15588  0.349626   2.47415  0.785407
15.004 1 1 0.35 0.28 0.7 0.345878 0.274702 0.698593 0 -0.15 0.5 0.0297576 -0.143246 0.624988   1.45854 -0.659342 -0.585215  -2.15592  0.349625   2.47426  0.785407
15.005 1 1 0.35 0.28 0.7 0.345878 0.274702 0.698593 0 -0.15 0.5 0.029757 -0.143248 0.624987   1.45854  -0.65935 -0.585206  -2.15595  0.349624   2.47438  0.785407
15.006 1 1 0.35 0.28 0.7 0.345878 0.274702 0.698593 0 -0.15 0.5 0.0297564 -0.143251 0.624986   1.45854 -0.659359 -0.585197  -2.15598  0.349623    2.4745  0.785407
15.007 1 1 0.35 0.28 0.7 0.345878 0.274702 0.698593 0 -0.15 0.5 0.0297558 -0.143253 0.624985   1.45854 -0.659367 -0.585188  -2.15602  0.349622   2.47461  0.785407
15.008 1 1 0.35 0.28 0.7 0.345879 0.274702 0.698593 0 -0.15 0.5 0.0297552 -0.143255 0.624984   1.45855 -0.659376 -0.585179  -2.15605  0.349621   2.47473  0.785407
15.009 1 1 0.35 0.28 0.7 0.345879 0.274702 0.698593 0 -0.15 0.5 0.0297546 -0.143258 0.624983   1.45855 -0.659384  -0.58517  -2.15609   0.34962   2.47485  0.785407
15.01 1 1 0.35 0.28 0.7 0.345879 0.274702 0.698593 0 -0.15 0.5 0.029754 -0.14326 0.624982   1.45855 -0.659393 -0.585161  -2.15612  0.349618   2.47496  0.785407
15.011 1 1 0.35 0.28 0.7 0.345879 0.274702 0.698593 0 -0.15 0.5 0.0297534 -0.143262 0.624981   1.45855 -0.659401 -0.585152  -2.15615  0.349617   2.47508  0.785407
15.012 1 1 0.35 0.28 0.7 0.345879 0.274702 0.698594 0 -0.15 0.5 0.0297528 -0.143264 0.62498   1.45855  -0.65941 -0.585143  -2.15619  0.349616   2.47519  0.785407
15.013 1 1 0.35 0.28 0.7 0.345879 0.274702 0.698594 0 -0.15 0.5 0.0297522 -0.143267 0.624979   1.45856 -0.659418 -0.585134  -2.15622  0.349615   2.47531  0.785407
15.014 1 1 0.35 0.28 0.7 0.345879 0.274702 0.698594 0 -0.15 0.5 0.0297516 -0.143269 0.624978   1.45856 -0.659427 -0.585125  -2.15626  0.349614   2.47543  0.785408
15.015 1 1 0.35 0.28 0.7 0.345879 0.274702 0.698594 0 -0.15 0.5 0.029751 -0.143271 0.624977   1.45856 -0.659435 -0.585116  -2.15629  0.349613   2.47554  0.785408
15.016 1 1 0.35 0.28 0.7 0.345879 0.274702 0.698594 0 -0.15 0.5 0.0297504 -0.143273 0.624976   1.45856 -0.659444 -0.585107  -2.15632  0.349612   2.47566  0.785408
15.017 1 1 0.35 0.28 0.7 0.34588 0.274702 0.698594 0 -0.15 0.5 0.0297498 -0.143276 0.624975   1.45856 -0.659452 -0.585098  -2.15636  0.349611   2.47577  0.785408
15.018 1 1 0.35 0.28 0.7 0.34588 0.274702 0.698594 0 -0.15 0.5 0.0297492 -0.143278 0.624974   1.45857  -0.65946 -0.585089  -2.15639  0.349609   2.47589  0.785408
15.019 1 1 0.35 0.28 0.7 0.34588 0.274702 0.698594 0 -0.15 0.5 0.0297486 -0.14328 0.624973   1.45857 -0.659469  -0.58508  -2.15643  0.349608     2.476  0.785408
15.02 1 1 0.35 0.28 0.7 0.34588 0.274702 0.698594 0 -0.15 0.5 0.029748 -0.143282 0.624972   1.45857 -0.659477 -0.585071  -2.15646  0.349607   2.47612  0.785408
15.021 1 1 0.35 0.28 0.7 0.34588 0.274702 0.698594 0 -0.15 0.5 0.0297474 -0.143285 0.624971   1.45857 -0.659486 -0.585062  -2.15649  0.349606   2.47623  0.785408
15.022 1 1 0.35 0.28 0.7 0.34588 0.274702 0.698594 0 -0.15 0.5 0.0297468 -0.143287 0.62497   1.45858 -0.659494 -0.585053  -2.15653  0.349605   2.47635  0.785408
15.023 1 1 0.35 0.28 0.7 0.34588 0.274702 0.698594 0 -0.15 0.5 0.0297462 -0.143289 0.624969   1.45858 -0.659502 -0.585044  -2.15656  0.349604   2.47646  0.785408
15.024 1 1 0.35 0.28 0.7 0.34588 0.274702 0.698595 0 -0.15 0.5 0.0297456 -0.143291 0.624967   1.45858 -0.659511 -0.585035  -2.15659  0.349602   2.47658  0.785408
15.025 1 1 0.35 0.28 0.7 0.345881 0.274702 0.698595 0 -0.15 0.5 0.029745 -0.143294 0.624966   1.45858 -0.659519 -0.585026  -2.15663  0.349601   2.47669  0.785408
15.026 1 1 0.35 0.28 0.7 0.345881 0.274702 0.698595 0 -0.15 0.5 0.0297444 -0.143296 0.624965   1.45858 -0.659528 -0.585018  -2.15666    0.3496   2.47681  0.785408
15.027 1 1 0.35 0.28 0.7 0.345881 0.274702 0.698595 0 -0.15 0.5 0.0297438 -0.143298 0.624964   1.45859 -0.659536 -0.585009   -2.1567  0.349599   2.47692  0.785408
15.028 1 1 0.35 0.28 0.7 0.345881 0.274702 0.698595 0 -0.15 0.5 0.0297432 -0.1433 0.624963   1.45859 -0.659544    -0.585  -2.15673  0.349598   2.47704  0.785408
15.029 1 1 0.35 0.28 0.7 0.345881 0.274702 0.698595 0 -0.15 0.5 0.0297426 -0.143303 0.624962   1.45859 -0.659552 -0.584991  -2.15676  0.349596   2.47715  0.785408
15.03 1 1 0.35 0.28 0.7 0.345881 0.274702 0.698595 0 -0.15 0.5 0.029742 -0.143305 0.624961   1.45859 -0.659561 -0.584982   -2.1568  0.349595   2.47727  0.785408
15.031 1 1 0.35 0.28 0.7 0.345881 0.274702 0.698595 0 -0.15 0.5 0.0297414 -0.143307 0.62496    1.4586 -0.659569 -0.584973  -2.15683  0.349594   2.47738  0.785408
15.032 1 1 0.35 0.28 0.7 0.345881 0.274702 0.698595 0 -0.15 0.5 0.0297408 -0.143309 0.624959    1.4586 -0.659577 -0.584964  -2.15686  0.349593    2.4775  0.785408
15.033 1 1 0.35 0.28 0.7 0.345881 0.274702 0.698595 0 -0.15 0.5 0.0297402 -0.143311 0.624958    1.4586 -0.659586 -0.584955   -2.1569  0.349591   2.47761  0.785408
15.034 1 1 0.35 0.28 0.7 0.345882 0.274702 0.698595 0 -0.15 0.5 0.0297397 -0.143314 0.624957    1.4586 -0.659594 -0.584946  -2.15693   0.34959   2.47773  0.785408
15.035 1 1 0.35 0.28 0.7 0.345882 0.274702 0.698595 0 -0.15 0.5 0.0297391 -0.143316 0.624956    1.4586 -0.659602 -0.584938  -2.15696  0.349589   2.47784  0.785408
15.036 1 1 0.35 0.28 0.7 0.345882 0.274702 0.698596 0 -0.15 0.5 0.0297385 -0.143318 0.624955   1.45861  -0.65961 -0.584929    -2.157  0.349588   2.47795  0.785408
15.037 1 1 0.35 0.28 0.7 0.345882 0.274702 0.698596 0 -0.15 0.5 0.0297379 -0.14332 0.624954   1.45861 -0.659619  -0.58492  -2.15703  0.349586   2.47807  0.785408
15.038 1 1 0.35 0.28 0.7 0.345882 0.274702 0.698596 0 -0.15 0.5 0.0297373 -0.143322 0.624953   1.45861 -0.659627 -0.584911  -2.15706  0.349585   2.47818  0.785408
15.039 1 1 0.35 0.28 0.7 0.345882 0.274702 0.698596 0 -0.15 0.5 0.0297367 -0.143325 0.624952   1.45861 -0.659635 -0.584902   -2.1571  0.349584    2.4783  0.785408
15.04 1 1 0.35 0.28 0.7 0.345882 0.274702 0.698596 0 -0.15 0.5 0.0297361 -0.143327 0.624951   1.45861 -0.659643 -0.584893  -2.15713  0.349583   2.47841  0.785408
15.041 1 1 0.35 0.28 0.7 0.345882 0.274702 0.698596 0 -0.15 0.5 0.0297356 -0.143329 0.62495   1.45862 -0.659651 -0.584885  -2.15716  0.349581   2.47852  0.785408
15.042 1 1 0.35 0.28 0.7 0.345882 0.274702 0.698596 0 -0.15 0.5 0.029735 -0.143331 0.624949   1.45862  -0.65966 -0.584876   -2.1572   0.34958   2.47864  0.785408
15.043 1 1 0.35 0.28 0.7 0.345883 0.274702 0.698596 0 -0.15 0.5 0.0297344 -0.143333 0.624948   1.45862 -0.659668 -0.584867  -2.15723  0.349579   2.47875  0.785408
15.044 1 1 0.35 0.28 0.7 0.345883 0.274702 0.698596 0 -0.15 0.5 0.0297338 -0.143336 0.624947   1.45862 -0.659676 -0.584858  -2.15726  0.349577   2.47886  0.785408
15.045 1 1 0.35 0.28 0.7 0.345883 0.274703 0.698596 0 -0.15 0.5 0.0297332 -0.143338 0.624946   1.45863 -0.659684 -0.584849   -2.1573  0.349576   2.47898  0.785408
15.046 1 1 0.35 0.28 0.7 0.345883 0.274703 0.698596 0 -0.15 0.5 0.0297326 -0.14334 0.624945   1.45863 -0.659692 -0.584841  -2.15733  0.349575   2.47909  0.785408
15.047 1 1 0.35 0.28 0.7 0.345883 0.274703 0.698596 0 -0.15 0.5 0.0297321 -0.143342 0.624944   1.45863   -0.6597 -0.584832  -2.15736  0.349573    2.4792  0.785408
15.048 1 1 0.35 0.28 0.7 0.345883 0.274703 0.698596 0 -0.15 0.5 0.0297315 -0.143344 0.624943   1.45863 -0.659709 -0.584823   -2.1574  0.349572   2.47932  0.785408
15.049 1 1 0.35 0.28 0.7 0.345883 0.274703 0.698597 0 -0.15 0.5 0.0297309 -0.143346 0.624942   1.45863 -0.659717 -0.584814  -2.15743  0.349571   2.47943  0.785408
15.05 1 1 0.35 0.28 0.7 0.345883 0.274703 0.698597 0 -0.15 0.5 0.0297303 -0.143349 0.624941   1.45864 -0.659725 -0.584805  -2.15746   0.34957   2.47954  0.785408
15.051 1 1 0.35 0.28 0.7 0.345884 0.274703 0.698597 0 -0.15 0.5 0.0297298 -0.143351 0.62494   1.45864 -0.659733 -0.584797   -2.1575  0.349568   2.47966  0.785408
15.052 1 1 0.35 0.28 0.7 0.345884 0.274703 0.698597 0 -0.15 0.5 0.0297292 -0.143353 0.624939   1.45864 -0.659741 -0.584788  -2.15753  0.349567   2.47977  0.785408
15.053 1 1 0.35 0.28 0.7 0.345884 0.274703 0.698597 0 -0.15 0.5 0.0297286 -0.143355 0.624938   1.45864 -0.659749 -0.584779  -2.15756  0.349565   2.47988  0.785408
15.054 1 1 0.35 0.28 0.7 0.345884 0.274703 0.698597 0 -0.15 0.5 0.029728 -0.143357 0.624937   1.45864 -0.659757  -0.58477  -2.15759  0.349564      2.48  0.785408
15.055 1 1 0.35 0.28 0.7 0.345884 0.274703 0.698597 0 -0.15 0.5 0.0297275 -0.143359 0.624936   1.45865 -0.659765 -0.584762  -2.15763  0.349563   2.48011  0.785408
15.056 1 1 0.35 0.28 0.7 0.345884 0.274703 0.698597 0 -0.15 0.5 0.0297269 -0.143361 0.624935   1.45865 -0.659773 -0.584753  -2.15766  0.349561   2.48022  0.785408
15.057 1 1 0.35 0.28 0.7 0.345884 0.274703 0.698597 0 -0.15 0.5 0.0297263 -0.143364 0.624934   1.45865 -0.659781 -0.584744  -2.15769   0.34956   2.48033  0.785408
15.058 1 1 0.35 0.28 0.7 0.345884 0.274703 0.698597 0 -0.15 0.5 0.0297257 -0.143366 0.624933   1.45865 -0.659789 -0.584736  -2.15773  0.349559   2.48045  0.785408
15.059 1 1 0.35 0.28 0.7 0.345884 0.274703 0.698597 0 -0.15 0.5 0.0297252 -0.143368 0.624932   1.45866 -0.659797 -0.584727  -2.15776  0.349557   2.48056  0.785408
15.06 1 1 0.35 0.28 0.7 0.345885 0.274703 0.698597 0 -0.15 0.5 0.0297246 -0.14337 0.624931   1.45866 -0.659805 -0.584718  -2.15779  0.349556   2.48067  0.785408
15.061 1 1 0.35 0.28 0.7 0.345885 0.274703 0.698598 0 -0.15 0.5 0.029724 -0.143372 0.62493   1.45866 -0.659813 -0.584709  -2.15782  0.349554   2.48078  0.785408
15.062 1 1 0.35 0.28 0.7 0.345885 0.274703 0.698598 0 -0.15 0.5 0.0297234 -0.143374 0.624929   1.45866 -0.659821 -0.584701  -2.15786  0.349553    2.4809  0.785408
15.063 1 1 0.35 0.28 0.7 0.345885 0.274703 0.698598 0 -0.15 0.5 0.0297229 -0.143376 0.624928   1.45866 -0.659829 -0.584692  -2.15789  0.349552   2.48101  0.785408
15.064 1 1 0.35 0.28 0.7 0.345885 0.274703 0.698598 0 -0.15 0.5 0.0297223 -0.143379 0.624927   1.45867 -0.659837 -0.584683  -2.15792   0.34955   2.48112  0.785408
15.065 1 1 0.35 0.28 0.7 0.345885 0.274703 0.698598 0 -0.15 0.5 0.0297217 -0.143381 0.624926   1.45867 -0.659845 -0.584675  -2.15796  0.349549   2.48123  0.785408
15.066 1 1 0.35 0.28 0.7 0.345885 0.274703 0.698598 0 -0.15 0.5 0.0297212 -0.143383 0.624925   1.45867 -0.659853 -0.584666  -2.15799  0.349547   2.48134  0.785408
15.067 1 1 0.35 0.28 0.7 0.345885 0.274703 0.698598 0 -0.15 0.5 0.0297206 -0.143385 0.624924   1.45867 -0.659861 -0.584657  -2.15802  0.349546   2.48146  0.785408
15.068 1 1 0.35 0.28 0.7 0.345885 0.274703 0.698598 0 -0.15 0.5 0.02972 -0.143387 0.624923   1.45867 -0.659869 -0.584649  -2.15805  0.349545   2.48157  0.785408
15.069 1 1 0.35 0.28 0.7 0.345886 0.274703 0.698598 0 -0.15 0.5 0.0297195 -0.143389 0.624922   1.45868 -0.659877  -0.58464  -2.15809  0.349543   2.48168  0.785408
15.07 1 1 0.35 0.28 0.7 0.345886 0.274703 0.698598 0 -0.15 0.5 0.0297189 -0.143391 0.624921   1.45868 -0.659885 -0.584632  -2.15812  0.349542   2.48179  0.785408
15.071 1 1 0.35 0.28 0.7 0.345886 0.274703 0.698598 0 -0.15 0.5 0.0297183 -0.143393 0.62492   1.45868 -0.659893 -0.584623  -2.15815   0.34954    2.4819  0.785408
15.072 1 1 0.35 0.28 0.7 0.345886 0.274703 0.698598 0 -0.15 0.5 0.0297178 -0.143395 0.624919   1.45868 -0.659901 -0.584614  -2.15818  0.349539   2.48201  0.785408
15.073 1 1 0.35 0.28 0.7 0.345886 0.274703 0.698598 0 -0.15 0.5 0.0297172 -0.143398 0.624918   1.45869 -0.659909 -0.584606  -2.15822  0.349537   2.48213  0.785408
15.074 1 1 0.35 0.28 0.7 0.345886 0.274703 0.698599 0 -0.15 0.5 0.0297166 -0.1434 0.624917   1.45869 -0.659917 -0.584597  -2.15825  0.349536   2.48224  0.785408
15.075 1 1 0.35 0.28 0.7 0.345886 0.274703 0.698599 0 -0.15 0.5 0.0297161 -0.143402 0.624916   1.45869 -0.659924 -0.584588  -2.15828  0.349534   2.48235  0.785408
15.076 1 1 0.35 0.28 0.7 0.345886 0.274703 0.698599 0 -0.15 0.5 0.0297155 -0.143404 0.624915   1.45869 -0.659932  -0.58458  -2.15831  0.349533   2.48246  0.785408
15.077 1 1 0.35 0.28 0.7 0.345886 0.274703 0.698599 0 -0.15 0.5 0.029715 -0.143406 0.624914   1.45869  -0.65994 -0.584571  -2.15835  0.349531   2.48257  0.785408
15.078 1 1 0.35 0.28 0.7 0.345887 0.274703 0.698599 0 -0.15 0.5 0.0297144 -0.143408 0.624913    1.4587 -0.659948 -0.584563  -2.15838   0.34953   2.48268  0.785408
